"a00","a01","a10","a11","pop","S_0","E_0","I_0","R_0","rho","sigma","gamma","loglik","loglik.se"
0.0382837268325483,0.619407972882433,0.856703207816787,8.23707170813339,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-72.9412510207322,25.3641202588126
0.0406043136118535,1.57714015079622,0.230688288547416,4.42971731288635,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-73.3585162050747,1.26973684362143
0.0167247876028599,1.12714197268735,0.630626643409387,3.89172156860633,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-73.7228977413758,23.2466126663939
0.136498203217348,0.507285651541624,0.713033595481887,6.05964771098915,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-73.8281889330972,24.5004645457699
0.102239008884548,1.4363437355757,0.0296372715367665,8.2808751117158,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-74.0013273745065,23.4256884205752
0.0634416736371572,0.605468846193333,0.404460084148565,4.4376890026989,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-75.4088696491498,87.8589714779049
0.0389515991693952,0.90697735672985,0.409181208416788,2.63025703920159,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-75.7266933628791,22.9764222300751
0.0466154340424963,0.646934635820808,0.631677063497764,4.81214768954885,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-76.0002998450936,23.6343214978977
0.089093501976792,0.591512951673065,0.934870956461275,5.31986992425897,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-76.3917563514018,20.9383175697883
0.0585174000263391,0.368722966413513,1.18764733788266,6.41943506440986,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-79.1710097237618,20.014884882929
0.0611437715361918,1.02100306827474,0.632870560453312,3.67021507757758,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-99.3895743765591,0.370050760288682
0.0378289575575681,1.76200124485973,0.0352468459678825,4.30588388030085,9205,0.998913633894622,0.00108636610537751,0,0,1,0.26,0.6,-100.006349853768,0.592823267963991
0.0772095135687383,0.433154889374155,1.18097104901283,4.59335221250324,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-100.627169609967,0.835955546318501
0.0888989927708096,0.863871157095178,0.413797310096324,1.58635002184332,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-100.868015660778,0.675229521803571
0.0425116618558745,0.533922710945799,1.2341981051958,5.46623638922372,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-101.146862491095,0.471128438378761
0.0583081390805165,1.45336704804127,0.00438160526634699,5.9036551217879,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-101.408344585048,0.815539628333818
0.00688647573294893,1.7595032309085,0.104229550268492,2.73034761949865,9205,0.998913633894622,0.00108636610537751,0,0,1,0.26,0.6,-101.42778337816,2.35607713707432
0.0120688274338561,0.44432548886964,1.25206020139093,3.30240073579037,9205,0.998913633894622,0.00108636610537751,0,0,1,0.26,0.6,-101.63808394575,0.727458967923628
0.0243794503753745,1.0969488298851,0.280737737210352,2.45350317710211,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-101.823748571191,1.24530767964378
0.0827246426677372,0.272883714716502,1.12495083407794,4.87936631446662,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-101.949400172372,2.7001347599492
0.0451165684522899,1.65724939889737,0.00896163760830219,1.36230893285944,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-102.937303491811,36.9959957478616
0.057042552934831,0.780973769196993,0.357948496404587,3.18952969870099,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-103.20704778607,0.849819422004263
0.0162124366679577,0.783288428591446,0.501852123881299,2.62767246161496,9205,0.998913633894622,0.00108636610537751,0,0,1,0.26,0.6,-104.1585951468,5.46498675443565
0.0513395237639404,0.687247072874316,0.470090757440268,7.19305970689844,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-104.177110243769,35.3248775291689
0.0639802314013886,0.415632022962739,0.669489962052549,5.87674628831997,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-105.751029237365,60.727311110374
0.0696376237411881,0.66825561129492,0.469347664004152,3.42520383478971,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-109.400834081312,30.8483427887535
0.0944789798083793,0.441813504664316,0.513064991495417,2.52191276047826,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-109.682968211723,57.3675226592172
0.0300930944300694,0.667328775980006,0.314996988189582,4.01125754706548,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-144.184559303458,25.8639750305067
0.0408455828386721,0.262682270239637,0.956324679206068,6.56096877688613,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-144.270443671253,25.4954993360531
2.39495846901805e-05,0.122207152313438,1.2606545944644,3.29471489873493,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.063452976956,0.361393843657295
0.00860077287767923,0.0697507503777821,0.948417012474252,3.17012179232024,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.241405327302,0.215024083233801
0.0843795647505337,0.0140922183007946,0.791750270808193,9.06001098768494,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.340130429125,0.32325184342974
0.220880135901323,0.00243155401425618,0.30921816904559,3.65360091910041,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.470448296016,0.210924349739062
0.110089856522482,0.420034014232316,0.27546388685863,4.29959256699676,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.491348451557,0.538096365080031
0.0132271964620443,0.265531088504137,1.04158399535839,3.57885019801637,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.515645070204,0.211626973347729
0.0274937045971093,0.389584972178649,0.482149299703131,4.87121419919487,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.558288475185,0.210778489754499
0.057641128956515,0.318717747479342,0.562508498888147,2.41302139179028,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.577689433585,0.192915090831504
0.0192785129664681,0.443835710633543,0.50482629886727,1.84509981540908,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.594727090713,0.374035054382745
0.0659887723107923,0.202777169178546,0.882563292847834,3.12699883017346,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.639135924517,0.148568996759004
0.0470215872965693,0.446560728095649,0.630256280552455,2.46043895405888,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.654276548692,0.220751746073879
0.078000303236652,0.157370422062929,0.628429535651992,2.55834121998022,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.661740381055,0.166658428038949
0.0325227018104881,0.64867878073596,0.420189297311178,4.37858108851221,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.681006108755,0.234756688000581
0.0683811610590137,0.365485350250053,0.43360883135966,3.86287435210141,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.684739971086,0.320939921700125
0.0991731462403762,0.0577937228844585,0.693126930228429,2.56208355880087,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.687064445269,0.200065109481895
0.056198522020594,0.213460732115844,0.687346877055742,5.61269225469962,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.689250370526,0.240389230861732
0.137635946532783,0.461379898128322,0.143327088286518,7.27483091089357,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.69014146686,0.259216468200593
0.23110633221169,0.115515752672201,0.249075780496889,5.78621443111716,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.702077242819,0.360735325088165
0.0464512595852524,0.0882004129133401,0.948029687198395,2.8568133287934,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.707323552866,0.311532825063924
0.048252992547032,0.368032111047774,0.53736210327587,5.36077070282204,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.71953832492,0.426473441398773
0.0603991850188015,0.214708426453026,0.830948441718413,3.2581216435993,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.767505707626,0.245901104447105
0.000926252588408771,0.0355599248821266,0.928201726793421,3.46864762293854,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.77410020728,0.47559566791832
0.0278829812955866,0.330823327357031,0.697369077938783,3.46301624269618,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.784846108287,0.32907738671539
0.0278126073741721,0.0762959777565204,1.48837733698649,3.01669922728989,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.828578493371,0.188640165978695
0.0489114501858319,0.583473604350252,0.148321155986377,7.77408757858083,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.845029402909,0.291188164986493
0.0287285689148965,0.131022405211745,0.654827811259229,4.86034215331473,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.853022783159,0.168105008888288
0.038825033382077,0.221123122509134,0.817748277299473,1.78426449997599,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.86325977569,0.160690604997005
0.0660039969610526,0.494668493198035,0.54651312318883,5.36921882551026,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.929579908713,0.777855653767429
0.0429579161128771,0.441680894820872,0.405453614790467,3.66400208189783,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.93252216364,0.243728672239485
0.0727822473422644,0.215777127543009,0.22538994257801,6.96719102929256,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.935007058997,0.311547646107465
0.0613066777697346,0.337773023497707,0.70703187354444,3.79445061698239,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.949585313006,0.208260460717864
0.0068856471338268,1.04828809260161,0.0516008076337955,4.34852164086681,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.954159731622,0.385264555976314
0.0745370607642653,0.47833306098269,0.252450480455471,4.54870638230767,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.957160150778,0.342499428208666
0.0945966577309047,0.328634146893326,0.120127290841664,9.6659253253414,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.968740174868,0.336009646185982
0.0536748754946515,0.400612951370294,0.471459567720139,5.33701634245222,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.969193719006,0.247940446850025
0.19272667004218,0.219396813002894,0.0263492047324762,4.86085545872925,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.977611998614,0.594532504069521
0.0130545662077464,0.644375042182187,0.437793784567419,15.9206728673624,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-172.98628630232,0.42282480281158
0.0017598395491789,0.552240636910097,0.838299160712423,2.17491358969701,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.017096509105,0.271963154352787
0.0882134120851922,0.127253030195727,0.762113233762358,4.2173319493717,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.041448873382,0.152513397311038
0.108014636631808,0.30439807457867,0.131328855027945,7.54829636236493,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.063593134778,0.271111018769445
0.066615135617921,0.444793192748328,0.600838600448102,8.74770890701069,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.137341558015,0.274536871383735
0.0820118586303708,0.249490468382077,0.78565251784987,4.92952732949098,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.139728023359,0.237803411536337
0.0306757696033079,0.633640586344671,0.136636391488398,3.76290292389812,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.146270851341,0.289906117981113
0.0305898859693738,0.301608527410065,0.567896305926743,1.32451182393108,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.162176813256,0.330570292818624
0.103186046698293,0.0947023974476107,0.343958329099533,5.74300073027965,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.184737746734,0.2156132051484
0.0331104596699585,0.413878914444936,0.630016962367525,2.32875741001991,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.197480231358,0.309168334561764
0.091646414813696,0.0497064360541103,1.46366459581335,15.7120268648317,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.230125194875,0.441198078643801
0.0208364889859555,0.540092474932673,0.28485272295227,3.41104915120605,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.249909029215,0.368305082356451
0.0451853704587475,0.00890833513699579,0.524903058769844,7.40672020076411,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.285117607535,0.341508656623516
0.0481795210123105,0.471842446958326,0.165604313600717,6.78140363122139,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.291468040835,0.341013503105704
0.153289604172358,0.368010543964101,0.0350812710515176,2.47258223801432,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.322459206769,0.254979162166543
0.100684322519846,0.306256629555372,0.295440670162193,4.31180389990806,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.342973314087,0.254938450399168
0.112135535693451,0.522211171289543,0.0607663456882243,5.41557407959779,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.411988739478,0.189395579273099
0.0648810911239548,0.0879967491905956,0.538379135150088,6.31100259782314,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.421036551523,0.268258807412007
0.0872930836827199,0.405309639093807,0.49560410840809,9.1449100770437,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.566044704805,0.20945520788812
0.0753150794119909,0.283609728550701,0.162509222457959,3.52108087265998,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.60490388549,0.272380120517015
0.0263933462090493,0.40141920237497,0.269770032800454,3.89431690977077,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.61028421425,0.30890955966115
0.0347226207953093,0.0904319749172404,0.561177264630779,4.24166466647701,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.614230582939,0.188365500925966
0.00381009102675695,0.983168891083959,0.0188587822898633,5.25270939499315,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.665945265897,0.25362910191499
0.0306650128724732,1.20351100338382,0.0467491929726916,0.857805749043547,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.840464666775,0.205232727629069
0.0815594431408639,0.260849170917547,0.125852322479449,6.87792405018188,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.956945873067,0.349066698356762
0.0103815328513187,1.05865104625287,0.0493960193023006,1.62464840259368,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-173.961623346526,0.232391093935288
0.0325641910798707,0.69309884451382,0.00814220867780038,5.65337119205751,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-174.048465679686,0.298309344918529
0.0199891021304934,0.16984608406363,0.441198260459346,5.17938763498894,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-174.096662624508,0.580142311109535
0.00798357705499758,0.433480609478606,0.169776199963483,3.09641320852178,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-174.170170855992,0.23297634590424
0.0799181754578456,0.0664849799786296,0.246679698476134,4.92305684700282,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-174.405320075197,0.281959636595103
0.0590014808550164,0.155667833608859,0.244190712223304,2.60312086618546,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-174.87155853647,0.180789143363709
0.0391667941381002,0.471443840414454,0.160653511370723,1.44169288429907,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-174.932749245992,0.39732710179796
0.0556489044889423,0.0265273068994751,0.343342995858309,5.66089693278237,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-175.138614503418,0.667228552516365
0.0379745498954976,0.0442894851250026,0.200104382080024,10.1205612398906,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-176.120713995133,0.487270727988411
0.0595176139514591,0.0399535926630207,0.101913803204377,4.27462903170462,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-177.465296036736,0.895934110906842
